mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_features,param_max_depth,param_bootstrap,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.5145062923431396,0.016694050728260374,0.11678142547607422,0.05373300621363857,300,10,2,log2,,False,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': None, 'bootstrap': False}",0.5263157894736842,0.6551724137931034,0.5,0.5185185185185185,0.4745762711864407,0.5349165985943494,0.0627127674495599,9,0.9743589743589743,0.9854014598540146,0.9626865671641791,0.974169741697417,0.9743589743589743,0.9741951434867119,0.007184471892295926
0.18311758041381837,0.007156274769516542,0.044133996963500975,0.0263425927025568,100,5,2,sqrt,10,False,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': False}",0.5263157894736842,0.6229508196721312,0.5573770491803278,0.48148148148148145,0.5,0.537625027961525,0.04973182580381901,7,0.9927536231884058,0.9816849816849816,0.9816849816849816,0.9816849816849816,0.9891696750902527,0.9853956486667208,0.004683806419044012
0.9646300315856934,0.020810469802372618,0.10733308792114257,0.002406250876989721,500,2,1,log2,5,True,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 5, 'bootstrap': True}",0.23809523809523808,0.425531914893617,0.4074074074074074,0.43478260869565216,0.32653061224489793,0.3664695562673625,0.07470746657505985,28,0.6069651741293532,0.6108374384236454,0.6909090909090909,0.6915887850467289,0.7181818181818181,0.6636964613381273,0.04582505492032578
0.4046050548553467,0.010774271053763438,0.05499024391174316,0.003302628837251763,200,5,4,sqrt,10,True,"{'n_estimators': 200, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': True}",0.4166666666666667,0.52,0.43636363636363634,0.4489795918367347,0.4074074074074074,0.445883460454889,0.03981834303880606,21,0.8284518828451883,0.8034188034188035,0.8132780082987552,0.8429752066115702,0.8395061728395061,0.8255260148027647,0.01514742404378931
0.4778555393218994,0.010399367458014487,0.07486534118652344,0.003419987028623784,300,10,4,log2,5,False,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 5, 'bootstrap': False}",0.23255813953488372,0.40816326530612246,0.42857142857142855,0.391304347826087,0.4230769230769231,0.37673482086308896,0.07324146095095994,26,0.5612244897959183,0.6176470588235294,0.7111111111111111,0.7354260089686099,0.7004608294930875,0.6651738996384513,0.06535294038716889
0.22820396423339845,0.005459620074303404,0.02980961799621582,0.0017070863939273335,100,5,1,log2,,True,"{'n_estimators': 100, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': None, 'bootstrap': True}",0.5454545454545454,0.6896551724137931,0.4745762711864407,0.49056603773584906,0.4482758620689655,0.5297055777719187,0.08606258821051442,10,0.9703703703703703,0.9779411764705882,0.9626865671641791,0.966542750929368,0.9928057553956835,0.9740693240660379,0.010639020785056248
0.6398126602172851,0.01072347125646092,0.07432451248168945,0.0030131358273285274,300,2,2,sqrt,10,True,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': True}",0.5098039215686274,0.5384615384615384,0.4666666666666667,0.5185185185185185,0.45614035087719296,0.49791819921850883,0.031405263275096684,16,0.9548872180451128,0.9266409266409267,0.9429657794676806,0.946969696969697,0.9552238805970149,0.9453375003440865,0.010457424316271278
0.9057307720184327,0.043901293997858755,0.15181756019592285,0.051549927994998246,500,2,2,log2,20,False,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 20, 'bootstrap': False}",0.5357142857142857,0.6557377049180327,0.59375,0.49056603773584906,0.5,0.5551536056736335,0.06196483516835336,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.076206922531128,0.03592870243068129,0.1332341194152832,0.051404074901775725,500,5,1,log2,20,True,"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 20, 'bootstrap': True}",0.5660377358490566,0.6785714285714286,0.5245901639344263,0.5,0.4827586206896552,0.5503915898089133,0.06993442265952705,3,0.9854014598540146,0.9816849816849816,0.966542750929368,0.9779411764705882,0.996415770609319,0.9815972279096543,0.009737279686117956
0.41540374755859377,0.006656714342041718,0.05216097831726074,0.0010893389285759553,200,10,4,log2,15,True,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 15, 'bootstrap': True}",0.40816326530612246,0.52,0.42857142857142855,0.48,0.4074074074074074,0.44882842025699166,0.044309732546253824,20,0.8135593220338984,0.7410714285714286,0.8181818181818182,0.8135593220338984,0.810126582278481,0.7992996946199049,0.029226566687049493
0.5154994487762451,0.011434962075699055,0.11839680671691895,0.05609294619375884,300,2,2,sqrt,10,False,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': False}",0.509090909090909,0.5862068965517241,0.5483870967741935,0.5185185185185185,0.4745762711864407,0.5273559384243571,0.03769124422179245,12,1.0,0.9854014598540146,0.9816849816849816,0.9927536231884058,0.9928057553956835,0.9905291640246171,0.006392819913507938
0.7886273860931396,0.01171689311678316,0.11348891258239746,0.0036195358986906103,500,5,1,sqrt,5,False,"{'n_estimators': 500, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 5, 'bootstrap': False}",0.23809523809523808,0.44,0.42105263157894735,0.34782608695652173,0.4074074074074074,0.3708762728076229,0.07320163206203023,27,0.6407766990291263,0.676056338028169,0.7932489451476793,0.7555555555555555,0.7577092511013216,0.7246693577723704,0.05683301056414074
0.4098546504974365,0.008602655920378689,0.05124020576477051,0.001233270086627787,200,10,4,sqrt,5,True,"{'n_estimators': 200, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': 5, 'bootstrap': True}",0.23255813953488372,0.425531914893617,0.43636363636363634,0.4,0.32653061224489793,0.364196860607407,0.07615693842195007,29,0.5656565656565656,0.5360824742268041,0.6511627906976745,0.6442307692307693,0.6944444444444444,0.6183154088512517,0.05844894483507086
0.5331580638885498,0.021256708689659103,0.10456991195678711,0.05328497075884665,300,2,1,log2,,False,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': None, 'bootstrap': False}",0.5714285714285714,0.6557377049180327,0.5714285714285714,0.5185185185185185,0.5,0.5634226732587388,0.054201609713155734,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.5353312492370605,0.011002619853953044,0.07306346893310547,0.0016016418181548774,300,10,1,log2,10,False,"{'n_estimators': 300, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 10, 'bootstrap': False}",0.5,0.6333333333333333,0.5,0.43137254901960786,0.4666666666666667,0.5062745098039215,0.06841311065951827,13,0.9779411764705882,0.9703703703703703,0.9626865671641791,0.9626865671641791,0.9743589743589743,0.9696087311056584,0.0061385219452274814
1.0707386970520019,0.028966460290272503,0.11674137115478515,0.008331453819774178,500,10,4,sqrt,,True,"{'n_estimators': 500, 'min_samples_split': 10, 'min_samples_leaf': 4, 'max_features': 'sqrt', 'max_depth': None, 'bootstrap': True}",0.48,0.5490196078431373,0.39285714285714285,0.44,0.41509433962264153,0.45539421806458436,0.05503291023305188,18,0.8235294117647058,0.7844827586206896,0.8083333333333333,0.8429752066115702,0.8151260504201681,0.8148893521500934,0.019136688270620192
0.7523905277252197,0.1795946592567046,0.09647293090820312,0.06315599389927064,300,2,1,log2,20,True,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 20, 'bootstrap': True}",0.5,0.6545454545454545,0.5483870967741935,0.5,0.5,0.5405865102639297,0.059982138304458615,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.6325067043304443,0.01098962284540139,0.07584109306335449,0.0021178982356360107,300,5,4,log2,15,True,"{'n_estimators': 300, 'min_samples_split': 5, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 15, 'bootstrap': True}",0.48,0.4897959183673469,0.42857142857142855,0.4489795918367347,0.41509433962264153,0.4524882556796303,0.02874504503295487,19,0.8464730290456431,0.8050847457627118,0.8166666666666667,0.8429752066115702,0.8442622950819673,0.8310923886337118,0.016945269784856283
0.22599616050720214,0.0027588635961454137,0.030844688415527344,0.0020826405194432295,100,2,2,log2,10,True,"{'n_estimators': 100, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 10, 'bootstrap': True}",0.48,0.6071428571428571,0.42857142857142855,0.509090909090909,0.4444444444444444,0.49384992784992787,0.06318477680104813,17,0.9588014981273408,0.9266409266409267,0.9389312977099237,0.9548872180451128,0.9473684210526315,0.945325872315187,0.011551637180707602
0.40410676002502444,0.00786371151853937,0.05211892127990723,0.0005969553045506751,200,2,4,log2,10,True,"{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 'log2', 'max_depth': 10, 'bootstrap': True}",0.4166666666666667,0.52,0.43636363636363634,0.4489795918367347,0.4074074074074074,0.445883460454889,0.03981834303880606,21,0.8284518828451883,0.8034188034188035,0.8132780082987552,0.8429752066115702,0.8395061728395061,0.8255260148027647,0.01514742404378931
